grain_id,label_id,area
"4373","2","3097600"
"3852","2","3872000"
"916","2","23474000"
"10368","3","387200"
"1139","2","18730800"
"2547","2","7163200"
"1407","2","15391200"
"3300","2","4936800"
"5092","2","2323200"
"3254","2","5033600"
"11655","3","242000"
"13764","3","96800"
"12958","3","145200"
"4836","2","2565200"
"3398","2","4694800"
"6628","2","1355200"
"8480","2","726000"
"5093","2","2323200"
"6746","2","1306800"
"7508","2","1016400"
"5588","2","1936000"
"8481","2","726000"
"7933","2","871200"
"12246","3","193600"
"1637","2","12922800"
"1891","2","10938400"
"7092","2","1161600"
"1617","2","13116400"
"1616","2","13164800"
"2854","2","6146800"
"2840","2","6195200"
"802","2","27055600"
"8697","2","677600"
"2963","2","5808000"
"10369","3","387200"
"1799","2","11567600"
"3574","2","4307600"
"2473","2","7598800"
"9459","3","532400"
"10370","3","387200"
"12959","3","145200"
"506","2","45205600"
"5217","2","2226400"
"596","2","37606800"
"2195","2","9050800"
"5290","2","2178000"
"9188","2","580800"
"10776","3","338800"
"499","2","46318800"
"1916","2","10793200"
"2483","2","7550400"
"6051","2","1645600"
"5890","2","1742400"
"11199","3","290400"
"14898","3","48400"
"2341","2","8228000"
"14899","3","48400"
"13765","3","96800"
"8698","2","677600"
"11200","3","290400"
"115","2","207878000"
"2023","2","10067200"
"1752","2","11906400"
"2616","2","6872800"
"3009","2","5662800"
"4574","2","2855600"
"10371","3","387200"
"4253","2","3242800"
"5032","2","2371600"
"12960","3","145200"
"5468","2","2032800"
"13766","3","96800"
"12247","3","193600"
"5348","2","2129600"
"6411","2","1452000"
"4342","2","3146000"
"4254","2","3242800"
"13767","3","96800"
"10059","3","435600"
"8482","2","726000"
"1753","2","11906400"
"3255","2","5033600"
"972","2","22264000"
"2000","2","10212400"
"212","2","116160000"
"2355","2","8131200"
"3782","2","3968800"
"2631","2","6824400"
"8483","2","726000"
"11201","3","290400"
"14900","3","48400"
"10777","3","338800"
"226","2","105899200"
"2336","2","8276400"
"1840","2","11325600"
"4664","2","2758800"
"6322","2","1500400"
"7343","2","1064800"
"11656","3","242000"
"10372","3","387200"
"9189","2","580800"
"6134","2","1597200"
"2093","2","9631600"
"5540","2","1984400"
"3280","2","4985200"
"11657","3","242000"
"11658","3","242000"
"11659","3","242000"
"6504","2","1403600"
"9190","2","580800"
"5656","2","1887600"
"2043","2","9922000"
"6505","2","1403600"
"9727","3","484000"
"7776","2","919600"
"7777","2","919600"
"3125","2","5372400"
"2037","2","9970400"
"2094","2","9631600"
"11660","3","242000"
"1353","2","16117200"
"870","2","24926000"
"877","2","24684000"
"3532","2","4404400"
"4623","2","2807200"
"2931","2","5904800"
"9728","3","484000"
"965","2","22409200"
"14901","3","48400"
"12961","3","145200"
"8484","2","726000"
"6952","2","1210000"
"4884","2","2516800"
"4107","2","3436400"
"1025","2","21054000"
"1186","2","18150000"
"3503","2","4452800"
"8485","2","726000"
"8486","2","726000"
"364","2","64759200"
"1120","2","18924400"
"2600","2","6969600"
"5218","2","2226400"
"4137","2","3388000"
"4929","2","2468400"
"4296","2","3194400"
"11202","3","290400"
"1465","2","14762000"
"2294","2","8518400"
"2724","2","6534000"
"2736","2","6485600"
"6135","2","1597200"
"8103","2","822800"
"2110","2","9583200"
"1248","2","17230400"
"3082","2","5469200"
"9729","3","484000"
"3575","2","4307600"
"4665","2","2758800"
"9191","2","580800"
"8277","2","774400"
"14902","3","48400"
"591","2","37945600"
"4748","2","2662000"
"5806","2","1790800"
"4081","2","3484800"
"3547","2","4356000"
"10778","3","338800"
"773","2","27781600"
"777","2","27684800"
"168","2","145974400"
"716","2","30395200"
"3533","2","4404400"
"7934","2","871200"
"3235","2","5082000"
"2052","2","9873600"
"9460","3","532400"
"2176","2","9147600"
"9192","2","580800"
"2077","2","9728400"
"10779","3","338800"
"13768","3","96800"
"3853","2","3872000"
"4979","2","2420000"
"2698","2","6630800"
"3010","2","5662800"
"6747","2","1306800"
"14903","3","48400"
"1630","2","12971200"
"2526","2","7308400"
"1155","2","18537200"
"1800","2","11567600"
"4490","2","2952400"
"4980","2","2420000"
"11203","3","290400"
"6843","2","1258400"
"559","2","40172000"
"1745","2","11954800"
"12962","3","145200"
"10780","3","338800"
"13769","3","96800"
"12248","3","193600"
"7935","2","871200"
"14904","3","48400"
"3628","2","4210800"
"3062","2","5517600"
"5589","2","1936000"
"3218","2","5130400"
"7509","2","1016400"
"11204","3","290400"
"10060","3","435600"
"11661","3","242000"
"440","2","52852800"
"3679","2","4114000"
"13770","3","96800"
"12249","3","193600"
"5094","2","2323200"
"5971","2","1694000"
"7225","2","1113200"
"11662","3","242000"
"9193","2","580800"
"6221","2","1548800"
"10373","3","387200"
"12963","3","145200"
"10781","3","338800"
"6412","2","1452000"
"14905","3","48400"
"11663","3","242000"
"785","2","27491200"
"1962","2","10454400"
"1488","2","14520000"
"2711","2","6582400"
"1428","2","15149200"
"3373","2","4743200"
"2127","2","9486400"
"7778","2","919600"
"5417","2","2081200"
"9461","3","532400"
"12250","3","193600"
"11205","3","290400"
"14906","3","48400"
"13771","3","96800"
"14907","3","48400"
"1498","2","14374800"
"1631","2","12971200"
"7936","2","871200"
"8699","2","677600"
"10061","3","435600"
"14908","3","48400"
"2712","2","6582400"
"14909","3","48400"
"11664","3","242000"
"12251","3","193600"
"149","2","174482000"
"1541","2","13794000"
"5033","2","2371600"
"3980","2","3678400"
"66","2","336041200"
"6629","2","1355200"
"6136","2","1597200"
"7344","2","1064800"
"2756","2","6437200"
"4575","2","2855600"
"6052","2","1645600"
"2449","2","7695600"
"1806","2","11519200"
"11206","3","290400"
"12252","3","193600"
"3103","2","5420800"
"1737","2","12003200"
"8104","2","822800"
"10782","3","338800"
"11665","3","242000"
"14910","3","48400"
"14911","3","48400"
"1300","2","16698000"
"2148","2","9341200"
"4374","2","3097600"
"1996","2","10260800"
"2044","2","9922000"
"757","2","28459200"
"4749","2","2662000"
"9730","3","484000"
"3339","2","4840000"
"2632","2","6824400"
"7093","2","1161600"
"13772","3","96800"
"6506","2","1403600"
"1513","2","14181200"
"2681","2","6679200"
"7345","2","1064800"
"13773","3","96800"
"12253","3","193600"
"583","2","38332800"
"4180","2","3339600"
"8105","2","822800"
"5731","2","1839200"
"2682","2","6679200"
"4750","2","2662000"
"563","2","39736400"
"4792","2","2613600"
"5349","2","2129600"
"12964","3","145200"
"9731","3","484000"
"1531","2","13939200"
"4705","2","2710400"
"2387","2","7986000"
"3417","2","4646400"
"7346","2","1064800"
"3201","2","5178800"
"6323","2","1500400"
"6137","2","1597200"
"8934","2","629200"
"134","2","189631200"
"4666","2","2758800"
"714","2","30492000"
"6844","2","1258400"
"3024","2","5614400"
"5972","2","1694000"
"14912","3","48400"
"14913","3","48400"
"14914","3","48400"
"13774","3","96800"
"1746","2","11954800"
"5657","2","1887600"
"7779","2","919600"
"10783","3","338800"
"8700","2","677600"
"11666","3","242000"
"12254","3","193600"
"12965","3","145200"
"292","2","82473600"
"914","2","23522400"
"1514","2","14181200"
"4885","2","2516800"
"4576","2","2855600"
"10784","3","338800"
"6222","2","1548800"
"9462","3","532400"
"10785","3","338800"
"2771","2","6388800"
"3063","2","5517600"
"4930","2","2468400"
"9732","3","484000"
"7510","2","1016400"
"2413","2","7840800"
"7347","2","1064800"
"10062","3","435600"
"5219","2","2226400"
"3340","2","4840000"
"4931","2","2468400"
"6748","2","1306800"
"6223","2","1548800"
"8487","2","726000"
"13775","3","96800"
"1296","2","16746400"
"4793","2","2613600"
"7226","2","1113200"
"2164","2","9244400"
"7780","2","919600"
"11207","3","290400"
"12966","3","145200"
"13776","3","96800"
"3680","2","4114000"
"5158","2","2274800"
"5291","2","2178000"
"3465","2","4549600"
"12967","3","145200"
"14915","3","48400"
"2587","2","7018000"
"3236","2","5082000"
"2532","2","7260000"
"2427","2","7792400"
"5807","2","1790800"
"10063","3","435600"
"8935","2","629200"
"5658","2","1887600"
"4297","2","3194400"
"8701","2","677600"
"13777","3","96800"
"14916","3","48400"
"2450","2","7695600"
"2451","2","7695600"
"5418","2","2081200"
"3418","2","4646400"
"12968","3","145200"
"5159","2","2274800"
"14917","3","48400"
"232","2","103624400"
"1328","2","16407600"
"5973","2","1694000"
"7348","2","1064800"
"10064","3","435600"
"13778","3","96800"
"651","2","34025200"
"593","2","37848800"
"3951","2","3726800"
"8106","2","822800"
"6507","2","1403600"
"2452","2","7695600"
"3783","2","3968800"
"13779","3","96800"
"8936","2","629200"
"12969","3","145200"
"1206","2","17859600"
"4082","2","3484800"
"8937","2","629200"
"11667","3","242000"
"3374","2","4743200"
"8702","2","677600"
"8703","2","677600"
"14918","3","48400"
"995","2","21828400"
"2601","2","6969600"
"2855","2","6146800"
"6630","2","1355200"
"3681","2","4114000"
"12255","3","193600"
"9733","3","484000"
"12970","3","145200"
"2633","2","6824400"
"3784","2","3968800"
"2651","2","6776000"
"5590","2","1936000"
"2652","2","6776000"
"2897","2","6001600"
"4932","2","2468400"
"1061","2","20473200"
"2786","2","6340400"
"6413","2","1452000"
"3355","2","4791600"
"8938","2","629200"
"9734","3","484000"
"10374","3","387200"
"6953","2","1210000"
"8704","2","677600"
"659","2","33686400"
